CustomerID,Country,IsUK,CohortMonth,TotalOrders,TotalRevenue,AvgOrderValue,FirstPurchase,LastPurchase,DaysSinceLastPurchase,ActiveMonths
12647,Germany,0,2010-12,12,3146.82,28.87,2010-12-05 14:02:00,2011-11-17 12:56:00,21,8
12648,Germany,0,2011-07,1,300.05,15.0,2011-07-08 11:55:00,2011-07-08 11:55:00,153,1
12649,Germany,0,2011-05,3,569.51,19.64,2011-05-11 14:37:00,2011-08-24 14:41:00,106,2
12650,France,0,2011-12,1,242.44,12.76,2011-12-06 16:34:00,2011-12-06 16:34:00,2,1
12651,France,0,2011-01,1,114.0,12.67,2011-01-09 12:46:00,2011-01-09 12:46:00,333,1
12652,France,0,2011-01,1,793.98,16.89,2011-01-12 15:00:00,2011-01-12 15:00:00,330,1
12653,Israel,0,2011-02,2,2209.85,51.39,2011-02-16 10:53:00,2011-07-14 10:41:00,147,2
12654,Germany,0,2011-02,5,529.98,15.59,2011-02-17 13:16:00,2011-11-29 10:10:00,9,3
12656,France,0,2011-04,5,3619.17,29.91,2011-04-20 09:20:00,2011-11-22 13:42:00,16,5
12657,France,0,2011-09,4,1427.18,32.44,2011-09-22 11:40:00,2011-11-28 15:47:00,10,3
12658,Germany,0,2011-11,1,632.05,18.06,2011-11-21 10:22:00,2011-11-21 10:22:00,17,1
12659,France,0,2011-11,1,73.68,18.42,2011-11-10 11:53:00,2011-11-10 11:53:00,28,1
12660,France,0,2011-11,1,227.1,18.93,2011-11-28 13:26:00,2011-11-28 13:26:00,10,1
12662,Germany,0,2010-12,11,3543.78,16.11,2010-12-01 13:04:00,2011-12-09 11:59:00,0,10
12664,Finland,0,2011-01,9,4391.88,156.85,2011-01-21 11:42:00,2011-12-01 17:07:00,7,7
12665,Germany,0,2011-01,1,45.0,22.5,2011-01-19 08:34:00,2011-01-19 08:34:00,323,1
12667,Finland,0,2011-10,1,460.13,14.38,2011-10-12 17:00:00,2011-10-12 17:00:00,57,1
12668,Germany,0,2010-12,4,3177.15,20.24,2010-12-19 12:46:00,2011-11-28 10:56:00,10,4
12669,France,0,2011-03,2,1427.73,14.57,2011-03-28 10:15:00,2011-07-12 09:54:00,149,2
12670,France,0,2011-04,5,2744.05,31.54,2011-04-21 10:16:00,2011-11-29 15:23:00,9,4
12672,France,0,2011-01,1,225.9,22.59,2011-01-14 09:20:00,2011-01-14 09:20:00,328,1
12673,Germany,0,2011-01,2,574.52,14.01,2011-01-17 11:46:00,2011-12-04 13:55:00,4,2
12674,France,0,2011-05,4,1844.6,23.35,2011-05-16 09:10:00,2011-11-01 12:12:00,37,4
12676,Sweden,0,2011-02,6,1091.39,27.98,2011-02-01 15:41:00,2011-11-15 12:25:00,23,6
12678,France,0,2010-12,10,16481.46,104.98,2010-12-21 11:00:00,2011-10-28 13:04:00,41,8
12679,France,0,2011-03,4,951.02,21.61,2011-03-01 12:26:00,2011-10-12 12:30:00,57,4
12680,France,0,2011-08,4,790.81,16.14,2011-08-18 15:44:00,2011-12-09 12:50:00,0,3
12681,France,0,2010-12,22,12365.54,20.07,2010-12-07 10:08:00,2011-11-25 11:33:00,13,10
12682,France,0,2010-12,31,11028.22,22.23,2010-12-03 13:59:00,2011-12-06 10:00:00,2,13
12683,France,0,2010-12,14,7612.57,23.0,2010-12-09 10:37:00,2011-12-05 16:28:00,3,9
12684,France,0,2011-05,6,2073.63,21.16,2011-05-10 12:55:00,2011-12-02 09:53:00,6,5
12685,France,0,2011-09,6,2575.08,17.05,2011-09-07 10:28:00,2011-11-11 13:46:00,27,3
12686,France,0,2010-12,1,71.14,11.86,2010-12-03 09:51:00,2010-12-03 09:51:00,370,1
12688,Israel,0,2011-08,1,4873.81,28.5,2011-08-18 08:49:00,2011-08-18 08:49:00,112,1
12689,France,0,2011-08,2,1139.61,16.28,2011-08-04 10:04:00,2011-11-14 08:31:00,24,2
12690,France,0,2011-05,1,335.01,22.33,2011-05-18 09:09:00,2011-05-18 09:09:00,204,1
12691,France,0,2010-12,5,927.8,34.36,2010-12-17 14:46:00,2011-11-11 16:49:00,27,5
12693,Germany,0,2011-01,4,711.91,20.34,2011-01-24 12:58:00,2011-08-04 17:51:00,126,4
12694,France,0,2011-06,2,761.67,21.76,2011-06-09 17:48:00,2011-09-30 13:06:00,69,2
12695,France,0,2011-05,4,582.1,21.56,2011-05-13 13:15:00,2011-12-02 13:22:00,6,4
12697,Sweden,0,2011-06,3,757.59,19.94,2011-06-23 15:44:00,2011-11-11 08:47:00,27,3
12700,France,0,2011-05,4,4525.99,17.14,2011-05-08 16:10:00,2011-12-02 10:47:00,6,4
12701,Germany,0,2011-04,2,725.71,14.23,2011-04-11 13:02:00,2011-09-21 10:47:00,78,2
12702,Germany,0,2011-11,1,201.0,18.27,2011-11-20 10:36:00,2011-11-20 10:36:00,18,1
12703,Germany,0,2011-09,1,265.55,13.28,2011-09-29 17:52:00,2011-09-29 17:52:00,70,1
12704,Finland,0,2011-06,8,1740.84,21.49,2011-06-23 10:20:00,2011-12-02 13:15:00,6,5
12705,Germany,0,2010-12,8,6382.29,19.46,2010-12-17 15:58:00,2011-11-24 13:17:00,14,7
12707,France,0,2011-02,1,603.42,18.29,2011-02-21 08:38:00,2011-02-21 08:38:00,290,1
12708,Germany,0,2010-12,10,2442.91,16.62,2010-12-06 10:43:00,2011-11-10 09:52:00,28,9
12709,Germany,0,2010-12,15,9430.52,46.46,2010-12-08 09:49:00,2011-11-24 15:38:00,14,10
12710,Germany,0,2011-05,3,1023.02,13.82,2011-05-22 14:05:00,2011-09-04 12:00:00,95,3
12712,Germany,0,2010-12,13,3928.13,32.73,2010-12-03 14:30:00,2011-11-11 08:19:00,27,10
12713,Germany,0,2011-12,1,794.55,21.47,2011-12-09 12:16:00,2011-12-09 12:16:00,0,1
12714,France,0,2011-02,5,4294.86,16.91,2011-02-18 10:53:00,2011-11-30 15:43:00,8,5
12715,Sweden,0,2011-08,1,273.86,13.69,2011-08-25 15:22:00,2011-08-25 15:22:00,105,1
12716,France,0,2011-07,2,963.49,14.38,2011-07-29 13:28:00,2011-12-06 08:55:00,2,2
12717,Greece,0,2011-04,2,830.98,15.68,2011-04-08 10:32:00,2011-07-11 14:47:00,150,2
12718,France,0,2011-09,1,202.25,11.24,2011-09-29 16:38:00,2011-09-29 16:38:00,70,1
12719,France,0,2011-10,2,572.95,15.49,2011-10-05 14:50:00,2011-12-04 13:45:00,4,2
12720,Germany,0,2010-12,25,5115.73,14.96,2010-12-05 15:21:00,2011-12-07 08:03:00,1,13
12721,France,0,2010-12,6,2386.13,15.39,2010-12-20 11:38:00,2011-11-08 12:13:00,30,6
12722,France,0,2011-07,4,979.63,18.84,2011-07-12 11:55:00,2011-09-15 14:50:00,84,3
12723,France,0,2011-10,5,707.07,10.4,2011-10-05 15:52:00,2011-12-06 10:19:00,2,3
12724,France,0,2011-01,4,923.41,18.85,2011-01-11 15:00:00,2011-12-04 16:02:00,4,4
12725,Italy,0,2010-12,1,371.8,16.17,2010-12-03 15:45:00,2010-12-03 15:45:00,370,1
12726,France,0,2010-12,7,2411.1,20.61,2010-12-17 12:56:00,2011-11-11 13:35:00,27,7
12727,France,0,2011-01,7,3440.7,26.07,2011-01-23 15:17:00,2011-11-29 11:46:00,9,6
12728,France,0,2011-01,4,728.33,17.34,2011-01-11 13:31:00,2011-09-29 15:31:00,70,4
12729,France,0,2011-08,1,417.01,16.68,2011-08-18 11:40:00,2011-08-18 11:40:00,112,1
12731,France,0,2010-12,12,18751.91,68.69,2010-12-10 10:56:00,2011-11-16 11:59:00,22,10
12732,France,0,2011-06,1,218.26,19.84,2011-06-13 11:33:00,2011-06-13 11:33:00,178,1
12733,USA,0,2011-04,1,383.95,17.45,2011-04-19 16:19:00,2011-04-19 16:19:00,233,1
12734,France,0,2010-12,1,110.4,27.6,2010-12-22 12:47:00,2010-12-22 12:47:00,351,1
12735,France,0,2011-01,2,689.57,16.82,2011-01-06 14:26:00,2011-01-28 13:37:00,314,1
12736,France,0,2011-01,1,144.0,48.0,2011-01-11 07:57:00,2011-01-11 07:57:00,331,1
12738,Germany,0,2010-12,1,137.35,13.74,2010-12-02 18:27:00,2010-12-02 18:27:00,371,1
12739,United Arab Emirates,0,2011-09,1,975.54,26.37,2011-09-01 17:45:00,2011-09-01 17:45:00,98,1
12740,France,0,2011-10,1,427.6,15.84,2011-10-07 10:44:00,2011-10-07 10:44:00,62,1
12743,Unspecified,0,2011-07,2,546.43,4.08,2011-07-28 16:06:00,2011-07-28 16:21:00,133,1
12744,Singapore,0,2011-01,4,9120.39,42.42,2011-01-25 13:26:00,2011-10-14 14:54:00,55,4
12747,United Kingdom,1,2010-12,11,4196.01,40.74,2010-12-05 15:38:00,2011-12-07 14:34:00,1,9
12748,United Kingdom,1,2010-12,206,32317.32,7.06,2010-12-01 12:48:00,2011-12-09 12:20:00,0,13
12749,United Kingdom,1,2011-05,5,4090.88,20.56,2011-05-10 15:25:00,2011-12-06 09:56:00,2,4
12750,Poland,0,2011-08,1,275.88,18.39,2011-08-03 09:13:00,2011-08-03 09:13:00,127,1
12752,Norway,0,2011-09,1,4366.78,82.39,2011-09-19 13:32:00,2011-09-19 13:32:00,80,1
12753,Japan,0,2010-12,6,21429.39,108.78,2010-12-12 11:44:00,2011-11-17 10:52:00,21,6
12754,Japan,0,2011-02,3,3010.74,47.79,2011-02-04 10:31:00,2011-04-18 09:00:00,234,3
12755,Japan,0,2010-12,2,3811.95,952.99,2010-12-09 10:44:00,2011-03-04 12:42:00,279,2
12756,Japan,0,2011-09,1,112.08,28.02,2011-09-14 09:31:00,2011-09-14 09:31:00,85,1
12757,Portugal,0,2011-05,9,4199.2,11.5,2011-05-12 19:01:00,2011-11-24 12:30:00,14,5
12758,Portugal,0,2011-03,2,2791.59,28.78,2011-03-08 12:05:00,2011-08-15 10:22:00,115,2
12759,Netherlands,0,2011-03,3,1411.44,15.34,2011-03-09 08:09:00,2011-10-18 14:49:00,51,3
12762,Portugal,0,2011-11,2,1702.52,25.41,2011-11-14 14:23:00,2011-12-02 10:23:00,6,2
12763,Japan,0,2010-12,2,494.08,27.45,2010-12-05 15:46:00,2011-07-24 14:12:00,137,2
12764,Lebanon,0,2011-01,1,1693.88,37.64,2011-01-27 10:19:00,2011-01-27 10:19:00,315,1
12766,Portugal,0,2010-12,7,6457.63,21.1,2010-12-08 13:53:00,2011-12-06 08:46:00,2,7
12769,Brazil,0,2011-04,1,1143.6,35.74,2011-04-15 10:25:00,2011-04-15 10:25:00,237,1
12770,Japan,0,2011-05,1,1351.45,112.62,2011-05-13 09:33:00,2011-05-13 09:33:00,209,1
12772,Portugal,0,2011-10,1,752.47,13.93,2011-10-11 09:19:00,2011-10-11 09:19:00,58,1
12775,Netherlands,0,2011-02,5,1281.04,21.0,2011-02-01 13:45:00,2011-11-22 16:33:00,16,5
12778,Netherlands,0,2011-01,6,693.23,15.76,2011-01-31 14:35:00,2011-11-20 11:30:00,18,5
12779,Poland,0,2010-12,8,3981.36,26.72,2010-12-03 13:40:00,2011-11-02 11:43:00,36,8
12781,Czech Republic,0,2011-02,2,786.74,32.78,2011-02-28 08:43:00,2011-10-07 10:37:00,62,2
12782,Portugal,0,2010-12,5,1938.92,19.78,2010-12-17 11:30:00,2011-12-05 09:16:00,3,5
12783,Portugal,0,2011-09,4,1295.87,16.61,2011-09-25 15:35:00,2011-12-07 15:56:00,1,4
12784,Portugal,0,2011-11,1,518.42,8.94,2011-11-24 12:53:00,2011-11-24 12:53:00,14,1
12785,Portugal,0,2010-12,1,255.95,19.69,2010-12-10 13:48:00,2010-12-10 13:48:00,363,1
12787,Netherlands,0,2011-05,3,418.66,24.63,2011-05-31 09:36:00,2011-11-30 08:44:00,8,3
12789,Netherlands,0,2011-10,1,76.85,25.62,2011-10-05 13:34:00,2011-10-05 13:34:00,64,1
12790,Netherlands,0,2011-05,1,294.92,14.75,2011-05-31 14:14:00,2011-05-31 14:14:00,191,1
12791,Netherlands,0,2010-12,1,177.6,177.6,2010-12-01 11:27:00,2010-12-01 11:27:00,372,1
12792,Portugal,0,2011-03,1,344.54,14.36,2011-03-28 11:36:00,2011-03-28 11:36:00,255,1
12793,Portugal,0,2010-12,2,461.48,20.98,2010-12-03 15:14:00,2011-01-09 12:12:00,333,2
12794,Portugal,0,2011-09,2,860.41,19.12,2011-09-02 12:01:00,2011-10-17 14:54:00,52,2
12795,Portugal,0,2011-11,1,318.48,24.5,2011-11-21 10:27:00,2011-11-21 10:27:00,17,1
12797,Portugal,0,2010-12,1,226.03,18.84,2010-12-09 10:55:00,2010-12-09 10:55:00,364,1
12798,Japan,0,2011-06,3,6977.04,872.13,2011-06-22 10:11:00,2011-11-29 15:52:00,9,3
12802,Netherlands,0,2011-06,1,397.58,16.57,2011-06-06 09:36:00,2011-06-06 09:36:00,185,1
12808,Portugal,0,2010-12,3,455.65,16.88,2010-12-06 10:27:00,2011-11-03 10:05:00,35,3
12809,Portugal,0,2011-06,1,405.31,16.89,2011-06-15 10:51:00,2011-06-15 10:51:00,176,1
12811,Portugal,0,2011-02,2,458.85,16.39,2011-02-28 15:39:00,2011-03-23 10:55:00,260,2
12812,Japan,0,2011-10,1,229.64,15.31,2011-10-26 09:54:00,2011-10-26 09:54:00,43,1
12814,Poland,0,2011-08,1,85.92,85.92,2011-08-30 12:11:00,2011-08-30 12:11:00,100,1
12815,Poland,0,2011-05,2,863.46,19.19,2011-05-25 13:34:00,2011-07-15 10:21:00,146,2
12816,Poland,0,2011-06,2,452.2,16.75,2011-06-16 13:24:00,2011-09-05 12:41:00,94,2
12817,Austria,0,2011-03,1,126.04,42.01,2011-03-03 16:28:00,2011-03-03 16:28:00,280,1
12818,Austria,0,2011-03,1,1182.08,90.93,2011-03-23 12:06:00,2011-03-23 12:06:00,260,1
12820,United Kingdom,1,2011-01,4,942.34,15.97,2011-01-17 12:34:00,2011-12-06 15:12:00,2,4
12821,United Kingdom,1,2011-05,1,92.72,15.45,2011-05-09 15:51:00,2011-05-09 15:51:00,213,1
12822,United Kingdom,1,2011-09,2,948.88,20.63,2011-09-13 13:46:00,2011-09-30 10:04:00,69,1
12823,United Kingdom,1,2011-02,5,1759.5,351.9,2011-02-16 12:15:00,2011-09-26 07:35:00,73,4
12824,United Kingdom,1,2011-10,1,397.12,15.88,2011-10-11 12:49:00,2011-10-11 12:49:00,58,1
12826,United Kingdom,1,2010-12,7,1474.72,16.21,2010-12-09 15:21:00,2011-12-07 10:25:00,1,6
12827,United Kingdom,1,2011-10,3,430.15,17.21,2011-10-26 15:44:00,2011-12-04 12:17:00,4,3
12828,United Kingdom,1,2011-08,6,1018.71,18.19,2011-08-01 16:16:00,2011-12-07 08:45:00,1,4
12829,United Kingdom,1,2010-12,2,293.0,26.64,2010-12-14 14:54:00,2011-01-07 11:13:00,335,2
12830,United Kingdom,1,2011-06,6,6814.64,179.33,2011-06-21 10:53:00,2011-11-02 11:54:00,36,4
12831,United Kingdom,1,2011-03,1,215.05,23.89,2011-03-22 13:02:00,2011-03-22 13:02:00,261,1
12832,United Kingdom,1,2011-09,2,383.03,14.19,2011-09-02 13:48:00,2011-11-07 13:30:00,31,2
12833,United Kingdom,1,2011-07,1,417.38,17.39,2011-07-17 13:46:00,2011-07-17 13:46:00,144,1
12834,United Kingdom,1,2011-03,1,312.38,17.35,2011-03-02 09:49:00,2011-03-02 09:49:00,281,1
12836,United Kingdom,1,2011-02,4,2612.86,14.93,2011-02-01 11:19:00,2011-10-11 15:10:00,58,4
12837,United Kingdom,1,2011-06,1,134.1,11.18,2011-06-19 16:07:00,2011-06-19 16:07:00,172,1
12838,United Kingdom,1,2010-12,2,683.13,5.55,2010-12-01 11:57:00,2011-11-06 12:20:00,32,2
12839,United Kingdom,1,2010-12,14,5591.42,17.81,2010-12-07 15:48:00,2011-12-07 12:33:00,1,10
12840,United Kingdom,1,2011-04,4,2726.77,24.13,2011-04-27 12:21:00,2011-07-19 09:29:00,142,4
12841,United Kingdom,1,2010-12,25,4022.35,9.58,2010-12-03 10:43:00,2011-12-05 11:13:00,3,13
12842,United Kingdom,1,2011-02,2,1118.99,32.91,2011-02-04 12:36:00,2011-09-30 15:33:00,69,2
12843,United Kingdom,1,2011-03,8,1702.26,16.53,2011-03-20 14:38:00,2011-10-05 12:09:00,64,5
12844,United Kingdom,1,2011-08,2,325.96,6.27,2011-08-01 13:11:00,2011-11-10 13:31:00,28,2
12845,United Kingdom,1,2011-02,4,354.09,13.11,2011-02-22 14:10:00,2011-03-17 13:34:00,266,2
12847,United Kingdom,1,2011-11,1,871.54,9.58,2011-11-17 13:16:00,2011-11-17 13:16:00,21,1
12849,United Kingdom,1,2011-03,2,1033.25,21.09,2011-03-16 12:26:00,2011-11-08 13:41:00,30,2
12851,United Kingdom,1,2011-09,1,135.18,2.7,2011-09-04 12:41:00,2011-09-04 12:41:00,95,1
12852,United Kingdom,1,2011-02,1,311.55,18.33,2011-02-18 08:47:00,2011-02-18 08:47:00,293,1
12853,United Kingdom,1,2011-01,6,1957.1,25.09,2011-01-28 10:28:00,2011-07-28 11:29:00,133,3
12854,United Kingdom,1,2011-01,3,1324.5,12.04,2011-01-25 13:35:00,2011-09-22 12:15:00,77,3
12855,United Kingdom,1,2010-12,1,38.1,12.7,2010-12-02 09:37:00,2010-12-02 09:37:00,371,1
12856,United Kingdom,1,2011-10,6,2179.93,6.94,2011-10-07 12:38:00,2011-12-02 10:52:00,6,3
12857,United Kingdom,1,2011-02,2,1106.4,24.05,2011-02-10 12:32:00,2011-05-13 10:20:00,209,2
12863,United Kingdom,1,2011-10,1,521.2,104.24,2011-10-18 14:15:00,2011-10-18 14:15:00,51,1
12864,United Kingdom,1,2011-07,1,147.12,49.04,2011-07-24 13:03:00,2011-07-24 13:03:00,137,1
12865,Austria,0,2011-08,2,1568.23,16.51,2011-08-08 10:11:00,2011-11-13 14:31:00,25,2
12866,Belgium,0,2011-03,1,499.12,19.96,2011-03-01 14:11:00,2011-03-01 14:11:00,282,1
12867,United Kingdom,1,2010-12,7,4036.82,7.5,2010-12-14 16:39:00,2011-11-13 15:30:00,25,7
12868,United Kingdom,1,2010-12,6,1607.06,15.02,2010-12-01 12:50:00,2011-06-07 10:42:00,184,5
12871,United Kingdom,1,2011-05,2,380.64,34.6,2011-05-16 13:32:00,2011-09-16 15:07:00,83,2
12872,United Kingdom,1,2010-12,2,599.97,9.09,2010-12-09 14:44:00,2011-01-17 10:52:00,325,2
12873,United Kingdom,1,2011-03,1,374.0,93.5,2011-03-02 14:58:00,2011-03-02 14:58:00,281,1
12875,United Kingdom,1,2010-12,2,343.23,171.62,2010-12-12 12:03:00,2011-07-19 15:30:00,142,2
12876,Belgium,0,2011-05,2,2053.02,24.74,2011-05-27 13:34:00,2011-10-13 12:26:00,56,2
12877,United Kingdom,1,2010-12,12,1535.77,9.97,2010-12-16 12:23:00,2011-12-06 10:30:00,2,11
12878,United Kingdom,1,2011-03,2,854.99,18.19,2011-03-18 14:02:00,2011-04-17 13:07:00,235,2
12879,United Kingdom,1,2011-09,3,573.22,57.32,2011-09-09 12:11:00,2011-10-26 12:24:00,43,2
12881,United Kingdom,1,2011-03,1,298.0,42.57,2011-03-09 11:44:00,2011-03-09 11:44:00,274,1
12882,United Kingdom,1,2011-11,2,1463.04,112.54,2011-11-06 11:22:00,2011-11-30 16:18:00,8,1
12883,United Kingdom,1,2011-09,4,703.47,16.75,2011-09-11 15:18:00,2011-11-15 09:32:00,23,2
12884,United Kingdom,1,2011-09,1,309.05,44.15,2011-09-12 13:10:00,2011-09-12 13:10:00,87,1
12885,United Kingdom,1,2011-08,3,1175.22,16.55,2011-08-08 11:45:00,2011-10-07 13:40:00,62,2
12886,United Kingdom,1,2011-05,2,1378.4,16.81,2011-05-04 11:21:00,2011-10-03 10:09:00,66,2
12888,United Kingdom,1,2011-03,2,354.12,70.82,2011-03-29 14:31:00,2011-05-09 16:02:00,213,2
12890,United Kingdom,1,2011-11,1,380.47,4.64,2011-11-15 17:26:00,2011-11-15 17:26:00,23,1
12891,United Kingdom,1,2011-02,3,331.0,110.33,2011-02-20 11:28:00,2011-06-07 12:31:00,184,3
12893,United Kingdom,1,2011-11,1,188.14,5.53,2011-11-09 12:34:00,2011-11-09 12:34:00,29,1
12895,United Kingdom,1,2011-09,2,372.8,16.95,2011-09-14 08:35:00,2011-10-28 13:51:00,41,2
12897,United Kingdom,1,2011-02,2,216.5,54.13,2011-02-11 11:40:00,2011-05-19 12:13:00,203,2
12901,United Kingdom,1,2011-03,28,17654.54,152.19,2011-03-14 10:41:00,2011-12-01 10:07:00,7,10
12902,United Kingdom,1,2011-03,1,138.68,13.87,2011-03-20 12:06:00,2011-03-20 12:06:00,263,1
12904,United Kingdom,1,2011-06,2,509.58,7.08,2011-06-20 13:18:00,2011-11-21 14:34:00,17,2
12906,United Kingdom,1,2011-09,5,2919.81,46.35,2011-09-22 15:03:00,2011-11-28 09:55:00,10,2
12908,United Kingdom,1,2011-01,2,750.0,375.0,2011-01-31 12:37:00,2011-06-16 15:39:00,175,2
12909,United Kingdom,1,2011-03,5,2178.67,23.94,2011-03-31 12:51:00,2011-10-31 12:43:00,38,4
12910,United Kingdom,1,2011-04,8,3075.04,41.0,2011-04-12 10:01:00,2011-11-16 14:28:00,22,6
12912,United Kingdom,1,2011-10,5,1662.3,69.26,2011-10-30 11:35:00,2011-12-07 08:55:00,1,3
12913,United Kingdom,1,2010-12,5,2483.63,49.67,2010-12-06 16:36:00,2011-12-05 12:11:00,3,5
12915,United Kingdom,1,2010-12,2,363.65,16.53,2010-12-02 12:33:00,2011-07-14 11:34:00,147,2
12916,United Kingdom,1,2011-01,4,3006.15,28.09,2011-01-23 10:43:00,2011-07-24 10:35:00,137,4
12917,United Kingdom,1,2011-08,1,594.0,297.0,2011-08-03 16:42:00,2011-08-03 16:42:00,127,1
12919,United Kingdom,1,2011-06,6,1335.19,26.7,2011-06-23 09:22:00,2011-12-01 13:47:00,7,5
12920,United Kingdom,1,2011-11,1,164.23,5.87,2011-11-22 15:05:00,2011-11-22 15:05:00,16,1
12921,United Kingdom,1,2010-12,37,16587.09,23.04,2010-12-01 15:06:00,2011-11-30 16:22:00,8,11
12922,United Kingdom,1,2011-07,1,405.38,14.48,2011-07-01 15:35:00,2011-07-01 15:35:00,160,1
12923,United Kingdom,1,2011-10,1,175.72,6.28,2011-10-06 16:20:00,2011-10-06 16:20:00,63,1
12924,United Kingdom,1,2011-01,4,925.75,31.92,2011-01-16 11:49:00,2011-09-12 13:55:00,87,4
12925,United Kingdom,1,2011-09,2,694.05,15.42,2011-09-26 11:05:00,2011-12-05 11:11:00,3,2
12928,United Kingdom,1,2010-12,5,2062.7,24.56,2010-12-15 15:45:00,2011-11-04 14:24:00,34,5
12929,United Kingdom,1,2011-02,1,117.85,14.73,2011-02-01 12:08:00,2011-02-01 12:08:00,310,1
12930,United Kingdom,1,2011-06,2,415.8,16.63,2011-06-21 13:25:00,2011-09-22 15:18:00,77,2
12931,United Kingdom,1,2010-12,15,42055.96,512.88,2010-12-17 09:45:00,2011-11-18 12:39:00,20,8
12933,United Kingdom,1,2011-03,3,607.53,5.73,2011-03-01 11:30:00,2011-11-15 16:38:00,23,3
12935,United Kingdom,1,2011-01,7,2160.7,16.75,2011-01-24 13:58:00,2011-12-07 17:25:00,1,6
12936,United Kingdom,1,2011-09,4,1063.9,17.16,2011-09-22 13:51:00,2011-11-22 17:32:00,16,2
12937,United Kingdom,1,2011-03,4,1504.27,12.54,2011-03-17 14:19:00,2011-11-24 15:05:00,14,4
12938,United Kingdom,1,2011-11,1,114.14,12.68,2011-11-14 11:21:00,2011-11-14 11:21:00,24,1
12939,United Kingdom,1,2011-01,8,11581.8,246.42,2011-01-09 11:20:00,2011-10-06 14:33:00,63,6
12940,United Kingdom,1,2011-09,2,913.54,9.23,2011-09-13 10:16:00,2011-10-16 12:09:00,53,2
12942,United Kingdom,1,2010-12,3,683.9,9.12,2010-12-09 09:34:00,2011-07-31 14:39:00,130,3
12944,United Kingdom,1,2010-12,2,604.51,20.15,2010-12-20 10:41:00,2011-11-04 11:04:00,34,2
12945,United Kingdom,1,2011-02,1,462.95,20.13,2011-02-24 14:15:00,2011-02-24 14:15:00,287,1
12947,United Kingdom,1,2010-12,6,1603.99,16.54,2010-12-01 16:21:00,2011-07-19 10:06:00,142,5
12948,United Kingdom,1,2011-03,7,2064.95,17.8,2011-03-20 10:17:00,2011-11-23 17:10:00,15,5
12949,United Kingdom,1,2011-04,8,4167.22,19.38,2011-04-01 13:20:00,2011-11-09 11:25:00,29,4
12950,United Kingdom,1,2011-11,3,1843.0,80.13,2011-11-15 13:48:00,2011-12-07 13:17:00,1,2
12951,United Kingdom,1,2011-01,6,1064.07,16.89,2011-01-13 10:33:00,2011-12-01 12:14:00,7,5
12952,United Kingdom,1,2011-09,4,1387.79,17.57,2011-09-22 16:37:00,2011-12-04 10:35:00,4,3
12953,United Kingdom,1,2011-11,1,329.85,19.4,2011-11-30 09:24:00,2011-11-30 09:24:00,8,1
12955,United Kingdom,1,2011-03,11,4757.16,26.43,2011-03-17 09:03:00,2011-12-08 16:29:00,0,8
12956,United Kingdom,1,2011-02,1,108.07,5.69,2011-02-06 16:08:00,2011-02-06 16:08:00,305,1
12957,United Kingdom,1,2011-01,8,4017.54,16.88,2011-01-04 12:18:00,2011-11-30 09:53:00,8,6
12962,United Kingdom,1,2011-08,2,266.39,16.65,2011-08-18 13:38:00,2011-12-02 15:55:00,6,2
12963,United Kingdom,1,2010-12,8,1856.63,19.54,2010-12-09 09:14:00,2011-12-01 12:55:00,7,5
12965,United Kingdom,1,2011-09,1,771.91,7.08,2011-09-11 15:31:00,2011-09-11 15:31:00,88,1
12966,United Kingdom,1,2011-11,1,160.18,16.02,2011-11-30 12:38:00,2011-11-30 12:38:00,8,1
12967,United Kingdom,1,2010-12,2,1660.9,87.42,2010-12-03 09:49:00,2010-12-16 19:10:00,357,1
12968,United Kingdom,1,2011-08,1,135.95,27.19,2011-08-19 15:44:00,2011-08-19 15:44:00,111,1
12970,United Kingdom,1,2011-01,4,452.24,2.99,2011-01-21 14:04:00,2011-12-02 14:30:00,6,2
12971,United Kingdom,1,2010-12,86,11189.91,36.69,2010-12-02 16:42:00,2011-12-06 12:20:00,2,13
12974,United Kingdom,1,2011-05,1,144.8,18.1,2011-05-26 09:33:00,2011-05-26 09:33:00,196,1
12976,United Kingdom,1,2011-05,1,738.6,33.57,2011-05-12 09:55:00,2011-05-12 09:55:00,210,1
12977,United Kingdom,1,2011-07,1,39.24,4.36,2011-07-06 16:40:00,2011-07-06 16:40:00,155,1
12980,United Kingdom,1,2010-12,9,7374.9,368.75,2010-12-16 11:36:00,2011-07-05 09:34:00,156,7
12981,United Kingdom,1,2011-07,2,372.22,18.61,2011-07-29 14:14:00,2011-11-10 12:00:00,28,2
12982,United Kingdom,1,2011-04,1,390.54,13.95,2011-04-11 11:51:00,2011-04-11 11:51:00,241,1
12984,United Kingdom,1,2011-11,1,97.5,24.38,2011-11-21 12:37:00,2011-11-21 12:37:00,17,1
12985,United Kingdom,1,2011-11,2,1239.38,16.31,2011-11-11 12:44:00,2011-12-09 10:46:00,0,2
12987,United Kingdom,1,2011-05,2,558.7,19.95,2011-05-26 12:00:00,2011-09-27 12:03:00,72,2
12988,United Kingdom,1,2011-02,1,535.32,5.82,2011-02-20 14:31:00,2011-02-20 14:31:00,291,1
12989,United Kingdom,1,2010-12,15,6924.11,108.19,2010-12-10 13:24:00,2011-12-06 15:28:00,2,11
12990,United Kingdom,1,2011-02,3,409.5,31.5,2011-02-02 15:39:00,2011-11-08 13:01:00,30,3
